name,gender,height,weight,country_id
Kari Aalvik Grimsbo,female,1.80,
Kariem Hussein,male,1.91,76
Karien Robbers,female,1.80,68
Karim Elsayed,male,1.83,87
Karim Elzoghby,male,1.78,70
Karim Gharbi,male,1.82,100
Karim Hendawy,male,1.88,90
Karim Laghouag,male,1.77,70
Kariman Abuljadayel,female,1.80,70
Karin Donckers,female,1.68,57
Karin Johansson,female,1.69,77
Karin Knapp,female,1.80,72
Karin Mey Melis,female,1.71,55
Karin Schnaase,female,1.64,56
Karina Goricheva,female,1.60,63
Karina Lipiarska-Palka,female,1.74,76
Karina Lykhvar,female,1.70,53
Karina Ocasio,female,1.92,76
Karine Icher,female,1.72,66
Karine Thomas,female,1.72,53
Karitaake Tewaaki,female,1.55,52
Karl Robert Saluri,male,1.78,75
Karl Schulze,male,1.90,100
Karl-Martin Rammo,male,1.90,82
Karl-Richard Frey,male,1.88,103
Karla Borger,female,1.79,66
Karma Karma,female,1.63,51
Karol Bielecki,male,2.02,106
Karol Hoffmann,male,1.96,84
Karol Klos,male,2.01,87
Karol Robak,male,1.86,68
Karol Zalewski,male,1.89,86
Karol-Ann Canuel,female,1.63,51
Karolina Koleczek,female,1.68,53
Karolina Naja,female,1.65,63
Karoline Bjerkeli Grovdal,female,,
Karoline Lusitania Tatafu,female,1.76,70
Karri McMahon,female,1.77,70
Karsta Lowe,female,1.93,75
Karsten Dilla,male,1.88,82
Karsten Forsterling,male,1.91,88
Karsten Warholm,male,,
Kasey Perry-Glass,female,1.63,58
Kaspar Taimsoo,male,1.94,95
Kasper Joergensen,male,1.85,75
Kasper Larsen,male,1.90,88
Kasper Sondergaard,male,1.95,95
Kassidy Cook,female,1.63,56
Kasumi Ishikawa,female,1.58,51
Katai Yeerlanbieke,male,1.69,77
Katarina Beresova,female,1.62,49
Katarina Bulatovic,female,1.86,71
Katarina Johnson-Thompson,female,1.83,68
Katarina Listopadova,female,1.69,60
Katarina Simonovic,female,1.64,64
Katarzyna Baranowska,female,1.84,72
Katarzyna Grzybowska-Franc,female,1.70,58
Katarzyna Jurkowska-Kowalska,female,1.61,50
Katarzyna Klys,female,1.74,70
Katarzyna Kowalska,female,1.78,55
Katarzyna Krawczyk,female,1.58,53
Katarzyna Niewiadoma,female,,
Katarzyna Sokolska,female,1.72,57
Katarzyna Trzopek,female,1.76,74
Katarzyna Wilk,female,1.78,64
Kate Christowitz,female,1.84,76
Kate Foo kune,female,,
Kate French,female,1.75,65
Kate Grace,female,1.73,55
Kate O'Brien,female,1.68,70
Kate Richardson-Walsh,female,1.61,66
Katelin Snyder,female,1.63,49
Katelyn Falgowski,female,1.68,62
Katerina Cachova,female,1.73,63
Katerina Kudejova,female,1.73,63
Katerina Nash,female,1.64,52
Katerina Nikoloska,female,1.63,63
Katerina Safrankova,female,1.93,103
Katerine Savard,female,1.67,54
Kateryna Derun,female,1.67,75
Kateryna Sadurska,female,1.78,58
Katharina Haecker,female,1.72,63
Katharina Otte,female,1.70,61
Katharine Holmes,female,1.81,79
Katherine Copeland,female,1.72,58
Katherine Driscoll,female,1.57,55
Katherine Grainger,female,1.83,78
Katherine Julissa Rodriguez Peguero,female,1.86,75
Katherine Miller,female,1.80,74
Katherine Plouffe,female,1.90,89
Katherine Reinprecht,female,1.63,56
Kathleen Baker,female,1.73,67
Kathleen Bam,female,1.55,54
Kathleen Bertko,female,1.76,58
Kathleen Sharkey,female,1.63,58
Kathrin Hendrich,female,1.72,60
Kathrin Klaas,female,1.68,72
Kathrin Marchand,female,1.83,69
Kathrin Unterwurzacher,female,1.73,63
Kathryn Johnson,female,1.78,69
Kathryn Mitchell,female,1.68,72
Kathryn Robinson,female,1.79,58
Kathryn Slattery,female,1.73,68
Kati Tolmoff,female,1.64,62
Katia Belabbas,female,1.70,65
Katie Archibald,female,1.78,70
Katie Bowen,female,1.72,56
Katie Clark,female,1.68,56
Katie Duncan,female,1.61,56
Katie Greves,female,1.79,71
Katie Ledecky,female,1.83,72
Katie Rae Ebzery,female,1.77,70
Katie Taylor,female,1.62,
Katie Zaferes,female,1.73,58
Katinka Hosszu,female,1.75,68
Katja Steen Salskov-Iversen,female,1.73,70
Katlin Tammiste,female,1.69,63
Katrien Verstuyft,female,1.70,61
Katrin Garfoot,female,1.66,56
Katrina Gorry,female,1.54,54
Katrina Young,female,1.63,59
Katrine Lunde,female,1.81,
Katsiaryna Belanovich,female,1.73,64
Katsiaryna Halkina,female,1.67,47
Katsiaryna Snytsina,female,1.88,78
Katsumi Nakamura,male,1.83,79
Katsuyuki Sakai,male,1.72,85
Katsuyuki Tanamura,male,1.84,84
Katy Marchant,female,1.70,72
Katy McLean,female,1.67,70
Katy Sealy,female,1.72,61
Kauiza Venancio,female,1.64,58
Kaur Kivistik,male,1.92,76
Kaveh Mousavi,male,1.92,89
Kavita Tungar,female,1.57,45
Kawika Shoji,male,1.90,79
Kaya Adwoa Forson,female,,
Kayla Banwarth,female,1.78,75
Kayla Harrison,female,1.73,74
Kayla Imrie,female,1.82,80
Kayla McAlister,female,1.69,70
Kayla Moleschi,female,1.59,65
Kayla Pratt,female,1.79,73
Kayla Whitelock,female,1.74,72
Kaylin Swart,female,,
Kaylyn Kyle,female,1.73,62
Kayoko Fukushi,female,1.60,47
Kayra Sayit,female,1.65,90
Kazuhiro Goya,male,1.70,77
Kazuki Yazawa,male,1.67,65
Kazunari Watanabe,male,1.76,80
Kazushi Hano,male,1.85,87
Kazushige Kuboki,male,1.72,65
Kazuto Doi,male,1.75,65
Kazuya Shiojiri,male,1.70,53
Kazuyasu Minobe,male,1.77,75
Kc Fraser,female,1.73,68
Keagan Dolly,male,1.73,67
Keegan Pereira,male,1.66,59
Keerati Bualong,male,1.81,82
Keesja Gofers,female,1.76,64
Kefasi Chitsala,male,1.70,63
Kei Marumo,female,1.60,50
Kei Nishikori,male,1.78,70
Kei Takase,male,1.80,67
Keigo Okawa,male,1.83,96
Keiko Miyagawa,female,1.52,53
Keila Costa,female,1.70,62
Keisuke Nozawa,male,1.75,62
Keisuke Ushiro,male,1.96,95
Keith Ferguson,male,1.76,78
Keith Sanderson,male,1.83,95
Kelita Zupancic,female,1.69,70
Kelley Hurley,female,1.76,74
Kelley O Hara,female,1.65,54
Kellion Knibb,female,1.83,86
Kelly Araouzou,female,1.69,55
Kelly Brazier,female,1.71,70
Kelly Catlin,female,1.68,63
Kelly Dulfer,female,1.85,78
Kelly Griffin,female,1.63,68
Kelly Jonker,female,1.59,59
Kelly Massey,female,1.67,58
Kelly Murphy,female,1.88,79
Kelly Russell,female,1.78,83
Kelly Santos,female,1.92,92
Kelly Tan,female,1.65,61
Kelly-Ann Baptiste,female,1.67,54
Kellys Arias,female,,150
Kelsey Bevan,female,1.74,70
Kelsey Card,female,1.78,115
Kelsey Kolojejchick,female,1.61,61
Kelsey Robinson,female,1.88,75
Kelsey Smith,female,1.63,58
Kelsey Wakefield,female,1.78,64
Kelsey-Lee Roberts,female,1.75,70
Kelsi Worrell,female,1.81,74
Kelsie Ahbe,female,1.70,63
Kelvin Cana Infante,male,1.73,72
Kemal Mesic,male,1.96,120
Kemar Bailey-Cole,male,1.93,84
Kemar Hyman,male,1.78,74
Kemarley Brown,male,1.82,85
Kemoy Campbell,male,1.68,57
Ken Sema,male,1.80,69
Ken Terauchi,male,1.70,70
Ken Wallace,male,1.90,90
Kendell Williams,female,1.78,67
Kendra Clarke,female,1.67,56
Kendrick James Farris,male,1.68,93
Kenia Lechuga Alanis,female,1.62,59
Kenia Sinclair,female,1.70,58
Kenichi Hayakawa,male,1.77,80
Kenji Fujimitsu,male,1.82,69
Kenji Kobase,male,1.80,80
Kenji Takahashi,male,1.86,77
Kenki Fukuoka,male,1.76,85
Kennedy Goss,female,1.73,74
Kennedy Katende,male,1.76,
Kennedy St Pierre,male,1.80,
Kent Farrington,male,1.73,65
Kenta Kazuno,male,1.71,68
Kenta Tokunan,male,1.83,83
Kentaro Sato,male,1.74,64
Kentin Mahe,male,1.86,83
Kenya Yasuda,male,1.82,77
Kenza Dahmani Tifahi,female,1.64,54
Kenza Dali,female,1.65,60
Kenzo Shirai,male,1.62,51
Keren Siebner,female,1.80,68
Keri-Anne Payne,female,1.77,66
Kerri Gowler,female,1.82,76
Kerri Walsh Jennings,female,1.88,72
Kerron Clement,male,1.88,86
Kerry Hore,female,1.83,74
Kerry O'Flaherty,female,1.67,53
Kerry Simmonds,female,1.83,81
Kersten Thiele,male,1.79,75
Kerstin Hartmann,female,1.77,70
Keryn McMaster,female,1.69,63
Keshorn Walcott,male,1.83,90
Keston Bledman,male,1.80,88
Ketija Birzule,female,1.64,60
Keturah Orji,female,1.66,61
Kevin Alvarez,male,1.81,76
Kevin Balanta,male,1.83,77
Kevin Borlee,male,1.80,67
Kevin Bouly,male,1.77,94
Kevin Campion,male,1.83,63
Kevin Chavez Banda,male,1.70,70
Kevin Cordes,male,1.96,88
Kevin Cordon,male,1.80,80
Kevin Crovetto,male,1.83,81
Kevin Durant,male,2.05,104
Kevin Lisch,male,1.88,89
Kevin Lopez,male,1.70,69
Kevin Lopez,male,1.71,56
Kevin Mayer,male,1.86,77
Kevin Menaldo,male,1.76,66
Kevin Seaward,male,1.75,59
Kevin Staut,male,1.82,70
Kevin Tillie,male,2.00,85
Kevin le Roux,male,2.09,98
Keyuan Shang,male,1.83,79
Khaddi Sagnia,female,1.73,64
Khader Ghetrich Baqlah,male,1.84,80
Khadija Krimi,female,1.71,57
Khadija Mardi,female,1.83,
Khairul Anuar Mohamad,male,1.71,75
Khairulnizam Mohd Afendy,male,1.82,81
Khaled Alkaabi,male,1.68,85
Khaled Almudhaf,male,1.63,105
Khaled Haj Youssef,male,1.89,92
Khaled Houcine,male,1.87,90
Khalid Assar,male,1.98,99
Khalid El Aabidi,male,1.78,81
Khalifa St Fort,female,1.65,50
Khamica Bingham,female,1.60,60
Khasan Khalmurzaev,male,1.82,81
Khaterinne Medina,female,1.62,60
Khatuna Narimanidze,female,1.75,79
Khe Wei Woon,female,1.74,63
Kheira Hamraoui,female,1.79,69
Kheta Ram,male,1.69,53
Khetag Goziumov,male,1.80,97
Khrystyna Stuy,female,1.68,60
Khuderbulga Dorjkhand,male,1.81,102
Khushbir Kaur,female,,
Kia Nurse,female,1.82,68
Kiana Eide,female,1.61,53
Kianoush Rostami,male,1.77,84
Kibwe Johnson,male,1.88,102
Kieran Behan,male,1.63,65
Kierra Smith,female,1.50,57
Kierre Beckles,female,1.76,61
Kiichi Harada,male,1.75,73
Kiju Park,female,1.67,69
Kiki Bertens,female,1.82,78
Kiko Yokota,female,1.61,44
Kiley Neushul,female,1.73,65
Kilian le Blouch,male,1.71,70
Kim Amb,male,1.80,87
Kim Andersson,male,2.00,105
Kim Bui,female,1.56,49
Kim Collins,male,1.80,77
Kim Conley,female,1.61,49
Kim Gaucher,female,1.85,72
Kim Mickle,female,1.68,70
Kim Polling,female,1.75,70
Kim Tillie,male,2.11,105
Kim Tuan Thach,male,1.60,56
Kimberley Brennan,female,1.88,74
Kimberly Buys,female,1.87,75
Kimberly Garcia,female,1.64,51
Kimberly Hill,female,1.93,72
Kimberly Hyacinthe,female,1.79,65
Kimberly Rhode,female,1.63,83
Kimberly Williams,female,1.78,62
Kimia Alizadeh Zenoorin,female,1.85,62
Kimihiko Imamura,male,1.80,78
Kimiko Raheem,female,1.65,51
Kineke Alexander,female,1.78,65
King Lok Cheung,male,1.72,77
Kinga Kolosinska,female,1.79,67
Kingsley Madu,male,1.71,
Kiplangat Sang,male,1.75,90
Kira Stepanova,female,,
Kira Toussaint,female,1.74,72
Kira Walkenhorst,female,1.85,75
Kiradech Aphibarnrat,male,1.72,106
Kirani James,male,,66
Kirill Denisov,male,1.82,90
Kirill Gerassimenko,male,1.75,64
Kirill Grigoryan,male,1.79,88
Kirill Lyapunov,male,1.80,81
Kirill Prigoda,male,1.92,88
Kirk Shimmins,male,1.75,68
Kirsten Flipkens,female,1.65,59
Kirsten McCANN,female,1.70,57
Kirsten Pearce,female,1.62,58
Kirsten Sweetland,female,1.63,49
Kirsten Wild,female,1.78,78
Kirsti Lay,female,1.73,65
Kirstie Elaine Alora,female,1.73,67
Kirstin Dwyer,female,1.73,66
Kirsty Gilmour,female,1.68,
Kirsty Leigh Coventry,female,1.76,64
Kirsty Yallop,female,1.65,58
Kit-Ching Yiu,female,1.55,45
Kitione Taliga,male,1.86,87
Kitty King,female,1.58,60
Kitty van Male,female,1.96,63
Kivilcim Kaya Salman,female,1.66,85
Kjetil Borch,male,,
Klara Spilkova,female,1.68,53
Klaudia Bres,female,1.58,52
Klaudia Jans-Ignacik,female,,
Klaudia Konopko,female,1.70,57
Klaus Lange,male,1.82,81
Klay Thompson,male,2.00,97
Kleber da Silva Ramos,male,1.67,65
Kleberson Davide,male,1.75,69
Kodo Nakano,male,,81
Koen Naert,male,1.82,66
Kohei Uchima,male,1.70,60
Kohei Uchimura,male,1.62,52
Kohei Yamamoto,male,1.82,69
Kohei Yamashita,male,1.79,69
Koichiro Morioka,male,1.85,69
Koji Takei,male,1.76,78
Koji Yamamuro,male,1.59,58
Koki Niwa,male,1.62,51
Koki Saito,male,1.76,65
Komeil Nemat Ghasemi,male,1.86,115
Komronshokh Ustopiriyon,male,1.82,90
Konomi Kai,female,1.53,50
Konrad Bukowiecki,male,1.91,138
Konrad Czerniak,male,1.95,87
Konstadinos Baniotis,male,2.01,80
Konstadinos Douvalidis,male,1.81,78
Konstadinos Filippidis,male,1.87,74
Konstantin Semenov,male,2.10,101
Konstantinos Flegkas,male,1.92,88
Konstantinos Genidounias,male,1.83,87
Konstantinos Mourikis,male,1.97,109
Konstanze Klosterhalfen,female,1.74,48
Korey Jarvis,male,1.88,115
Kosovare Asllani,female,1.66,54
Kostyantyn Bakun,male,2.04,96
Kosuke Hagino,male,1.77,71
Kosuke Nakamura,male,1.84,72
Kota Murayama,male,1.74,54
Kothajit Khadangbam,male,1.70,63
Kotoki Zayasu,female,1.59,57
Kotuku Ngawati,female,1.65,60
Koutar Boulaid,female,1.59,45
Kresimir Kozina,male,1.97,105
Krishan Vikas,male,1.77,
Krista Duchene,female,1.67,54
Kristel Kobrich,female,1.70,60
Kristel Vourna,female,1.74,61
Kristen Shaldybin,female,1.76,56
Kristi Castlin,female,1.71,60
Kristian Blummenfelt,male,,
Kristian Fris,male,1.70,59
Kristian Gkolomeev,male,2.02,95
Kristian Ipsen,male,1.71,72
Kristian Karlsson,male,1.83,82
Kristian Ruth,male,,
Kristian Thomas,male,1.80,78
Kristian Vasilev,male,1.97,97
Kristiina Makela,female,1.85,68
Kristijan Durasek,male,1.70,57
Kristin Armstrong,female,1.73,58
Kristin Gierisch,female,1.78,61
Kristina Broring-Sprehe,female,1.68,54
Kristina Cook,female,1.78,68
Kristina Gavnholt,female,1.77,73
Kristina Ilinykh,female,1.73,56
Kristina Kuusk,female,1.80,74
Kristina Mladenovic,female,1.84,66
Kristina Pronzhenko,female,1.72,60
Kristina Reynolds,female,1.81,71
Kristina Valjas,female,1.88,68
Kristina Vogel,female,1.60,66
Kristine Esebua,female,1.62,69
Kristof Rasovszky,male,1.90,84
Kristoffer Brun,male,,
Kristy Oatley,female,1.70,56
Kristyna Fleissnerova,female,1.73,64
Krisztian Manhercz,male,1.91,91
Krisztian Pars,male,1.88,116
Krisztian Takacs,male,1.86,84
Krisztian Toth,male,1.75,93
Krisztina Fazekas-Zur,female,1.72,64
Krisztina Garda,female,1.70,76
Krisztina Papp,female,1.73,53
Krunoslav Simon,male,1.97,100
Krystian Aranowski,male,1.98,102
Krystian Zalewski,male,1.85,68
Krzysztof Lijewski,male,1.99,99
Krzysztof Maksel,male,1.81,80
Ksenia Chibisova,female,1.86,78
Ksenia Perova,female,1.69,77
Ksenija Balta,female,1.69,51
Kseniya Moustafaeva,female,1.63,50
Kseniya Pantelyeyeva,female,1.68,75
Kseniya Sydorenko,female,1.78,57
Kudakwashe Basopo,female,1.62,60
Kuk Hyang Kim,female,1.70,100
Kuk Hyang Kim,female,1.49,39
Kuk Hyon Hong,male,1.79,73
Kukyoung Kim,male,1.76,73
Kum-Ok Kim,female,1.61,48
Kumari Babita,female,1.65,52
Kumiko Okada,female,1.58,47
Kun-Pi Yang,male,1.86,107
Kunathip Yea-On,male,1.93,148
Kunhu Muhammed Puthanpurakkal,male,1.72,70
Kuniaki Takizaki,male,1.51,55
Kurt Couto,male,1.80,74
Kurt Felix,male,1.82,76
Kurtis Marschall,male,1.87,78
Kurumi Yoshida,female,1.67,59
Kwagga Smith,male,1.80,90
Kwan Kit Ho,male,1.78,66
Kwandakwensizwa Mngonyama,male,1.84,79
Kyah Simon,female,1.64,61
Kyerim Lee,female,1.58,50
Kyle Brown,male,1.82,92
Kyle Chalmers,male,1.93,90
Kyle Clemons,male,1.81,72
Kyle Dodd,male,1.78,80
Kyle Edmund,male,1.89,81
Kyle Evans,male,1.80,81
Kyle Frederick Snyder,male,1.81,102
Kyle Good,male,1.83,88
Kyle Greaux,male,,
Kyle Lowry,male,1.83,93
Kyle Reyes,male,1.83,99
Kyle Sean Micallef,male,1.77,85
Kyle Stolk,male,1.86,84
Kylie Masse,female,1.70,61
Kylie Rei Dickson,female,1.60,50
Kynan Chenai,male,2.00,85
Kyong Il Yang,male,1.58,57
Kyong Sol,female,1.63,78
Kyoungdoo Park,male,1.77,77
Kyriakos Ioannou,male,1.96,74
Kyriakos Pontikeas,male,1.92,84
Kyrie Irving,male,1.90,87
Kyubaek Choi,male,1.88,77
Kyung Eun Jung,female,1.72,59
Kyunghee Lim,female,1.63,43
Kyuwoong Choi,male,1.81,75
L.j. van Zyl,male,1.82,79
Lachlan Tame,male,1.76,80
Ladislav Skantar,male,1.89,80
Lady Andrade,female,1.64,60
Lady Ruano,female,1.57,52
Laenly Phoutthavong,female,1.69,55
Laerke Buhl-Hansen,female,1.67,56
Laetisha Scanlan,female,1.63,61
Laetitia Beck,female,1.75,61
Laetitia Crescence Moma Bassoko,female,1.84,80
Laetitia Kamba,female,1.87,78
Laetitia Payet,female,1.50,48
Laetitia Philippe,female,1.73,61
Laia Palau,female,1.81,69
Lais Nunes de Oliveira,female,1.65,65
Lala Wane,female,1.79,78
Lalit Mathur,male,,
Lalita Shivaji Babar,female,1.66,50
Lalita Yauhleuskaya,female,1.58,64
Lalonde Gordon,male,1.79,83
Lanece Clarke,female,,
Lani Belcher,female,1.69,65
Lani Cabrera,female,1.75,66
Lanni Marchant,female,1.55,48
Lara Butler,female,1.72,60
Lara Gonzalez,female,1.84,74
Lara Grangeon,female,1.73,60
Lara Griffith,female,1.76,62
Lara Hoffmann,female,1.73,68
Lara Sanders,female,1.91,77
Lara Teixeira,female,1.67,59
Lara Vadlau,female,1.65,56
Laraiba Seibou,female,1.73,63
Larbi Bourrada,male,1.88,88
Larisa Ceric,female,1.76,110
Larissa Araujo,female,1.67,62
Larissa Crummer,female,1.78,70
Larissa Franca Maestrini,female,1.74,70
Larissa Oliveira,female,1.69,57
Larrissa Miller,female,1.59,50
Lars Bender,male,1.84,77
Lars Fluggen,male,1.92,83
Lars Forster,male,1.77,68
Lars Petter Nordhaug,male,,
Lars Wichert,male,1.86,73
Lasha Shavdatuashvili,male,1.70,75
Lasha Talakhadze,male,1.97,157
Lasha Torgvaidze,male,1.84,73
Lashawn Merritt,male,1.91,86
Lasma Liepa,female,1.80,77
Lasse Norman Hansen,male,1.80,73
Lasse Svan,male,1.85,85
Lasse Vibe,male,1.84,75
Laszlo Cseh,male,1.88,84
Laszlo Csoknyai,male,1.72,83
Latario Collie-Minns,male,1.73,64
Laura Alleway,female,1.78,74
Laura Asadauskaite,female,1.60,49
Laura Auge,female,1.75,60
Laura Benkarth,female,1.73,68
Laura Brown,female,1.67,61
Laura Chiper,female,1.73,65
Laura Dijkema,female,1.84,70
Laura Ester Ramos,female,1.70,58
Laura Gil,female,1.91,78
Laura Giombini,female,1.83,
Laura Glauser,female,1.78,65
Laura Gomez,female,1.60,52
Laura Gonzalez,female,1.61,61
Laura Graves,female,1.73,54
Laura Hodges,female,1.91,78
Laura Ikauniece-Admidina,female,1.79,63
Laura Kraut,female,1.71,56
Laura Lindemann,female,1.68,57
Laura Lopez Ventosa,female,1.71,65
Laura Ludwig,female,1.81,70
Laura Marino,female,1.68,55
Laura Milani,female,1.68,57
Laura Muir,female,1.61,49
Laura Muller,female,1.72,58
Laura Nicholls,female,1.90,90
Laura Nunnink,female,1.72,64
Laura Nurmsalu,female,1.70,70
Laura Oprea,female,1.86,75
Laura Quevedo,female,1.85,74
Laura Salles Lopez,female,1.69,63
Laura Sarosi,female,1.67,57
Laura Siegemund,female,1.68,62
Laura Smulders,female,1.70,73
Laura Teani,female,1.75,75
Laura Trott,female,1.64,56
Laura Unsworth,female,1.52,55
Laura Vargas Koch,female,1.73,70
Laura Waem,female,1.60,54
Laura Weightman,female,1.72,56
Laura Whittle,female,1.75,59
Laura Zeng,female,1.61,43
Laura de Witte,female,1.73,61
Laura van der Heijden,female,1.72,68
Lauren Billys,female,1.61,59
Lauren Boyle,female,1.83,67
Lauren Crandall,female,1.61,57
Lauren Doyle,female,1.68,68
Lauren Ellis,female,1.66,64
Lauren Fendrick,female,1.88,75
Lauren Hernandez,female,1.53,48
Lauren Kieffer,female,1.78,68
Lauren Rembi,female,1.78,60
Lauren Reynolds,female,1.76,69
Lauren Schmetterling,female,1.81,77
Lauren Smith,female,1.70,
Lauren Wells,female,1.78,66
Lauren Wilkinson,female,1.80,75
Laurence Baldauff,female,1.64,57
Laurence Brize,female,1.58,55
Laurence Halsted,male,1.85,85
Laurens de Plus,male,1.88,67
Laurent Carnol,male,1.87,82
Laurent Couhet,male,1.71,75
Laurent Jr. Clayton,male,,
Laurie Berthon,female,1.69,69
Laurien Leurink,female,1.73,67
Laurine van Riessen,female,1.67,63
Laurisa Landre,female,1.74,67
Lauritz Schoof,male,1.95,98
Lautaro Giannetti,male,1.75,80
Lavenia Tinai,female,1.65,57
Laverne Jones-Ferrette,female,1.73,68
Lawrence Brittain,male,1.87,94
Lawrence Clarke,male,1.87,77
Lawrence Fanous,male,1.70,61
Lawrence Okolie,male,1.95,
Laxmirani Majhi,female,1.61,56
Lazaro Jorge Alvarez,male,1.73,
Lazaro Martinez,male,1.91,83
Lea Davison,female,1.68,55
Lea Jamelot,female,1.68,65
Lea Sprunger,female,1.83,69
Lea Yanitsas,female,1.73,77
Leah Kirchmann,female,1.67,59
Leah Neale,female,1.73,77
Leah Nugent,female,1.73,66
Leah Smith,female,1.76,67
Leander Paes,male,1.75,82
Leandra Smeda,female,1.65,55
Leandre Bouchard,male,1.93,81
Leandro Barbosa,male,1.94,97
Leandro Blanc,male,1.65,
Leandro Silva,male,1.80,70
Leandro Vega,male,1.66,70
Leandro Zamora,male,1.86,72
Leanne Choo,female,1.67,58
Lebenya Nkoka,male,,
Lebo Mothiba,male,1.81,69
Lebogang Shange,male,1.60,56
Lebohang Ramalepe,female,1.55,48
Lee Kiefer,female,1.63,48
Lee Parkhill,male,1.81,82
Lee-Ann Persse,female,1.81,74
Leevan Sands,male,1.91,82
Lei Gao,male,1.70,64
Lei Gong,male,1.85,88
Lei Kou,male,1.76,74
Leia da Silva Nicolosi,female,1.69,58
Leicy Santos,female,1.54,56
Leidy Asprilla,female,1.58,57
Leidy Yessenia Solis Arboleda,female,1.68,69
Leidys Brito,female,1.69,52
Leila Abdelmoez,female,1.60,46
Leila Luik,female,1.65,48
Leilani Mitchell,female,1.65,60
Leinier Eunice Pero,male,1.92,
Lely Berlitt Burgos Ortiz,female,1.53,50
Lemi Berhanu,male,1.68,53
Lena Goessling,female,1.71,56
Lena Kreundl,female,1.74,69
Lena Schoneborn,female,1.79,60
Lena Urbaniak,female,1.74,92
Lenchu Kunzang,female,1.65,59
Lenin Preciado,male,1.70,60
Lenka Antosova,female,1.77,70
Lennie Waite,female,1.71,59
Leo Mainoldi,male,2.04,106
Leon Goretzka,male,1.86,76
Leona Maguire,female,1.68,56
Leonard Essau Korir,male,1.71,59
Leonard Ong,male,1.70,68
Leonardo Bittencourt,male,1.71,62
Leonardo Chacon,male,1.79,65
Leonardo Querin,male,1.97,105
Leonardo Santos,male,1.94,104
Leonardo de Deus,male,1.75,70
Leone Nakarawa,male,1.98,109
Leonel Suarez,male,1.81,68
Leonel de los Santos Nunez,male,1.70,
Leonid Andreev,male,1.98,93
Leonie Adam,female,1.62,54
Leonie Antonia Beck,female,1.84,62
Leonie Kullmann,female,1.75,62
Leonie Maier,female,1.63,62
Leonor Rodriguez,female,1.80,72
Leonora Mackinnon,female,1.80,77
Leontia Kallenou,female,1.80,64
Leopold Konig,male,1.78,62
Lerissa Henry,female,1.53,57
Lesley Thompson-Willie,female,1.60,50
Leslie Copeland,male,1.83,102
Lestrod Roland,male,1.65,54
Leticia Boscacci,female,1.86,70
Leticia Romero,female,1.77,62
Leticia de Souza,female,1.65,49
Leuris Pupo,male,1.68,78
Levan Berianidze,male,1.86,125
Levent Tuncat,male,1.73,61
Levern Spencer,female,1.79,48
Levi Cadogan,male,1.81,78
Levon Aghasyan,male,1.93,75
Lewis Holland,male,1.83,89
Lewis Ormond,male,1.92,100
Lexi Thompson,female,1.81,72
Lexi Weeks,female,,
Leydi Laura Moya,female,1.70,68
Leyla Rajabi,female,1.87,100
Li Du,female,1.70,55
Li Guo,female,1.67,54
Li Lin,female,1.71,70
Li Yang,female,1.67,58
Lia Neal,female,1.78,74
Liadagmis Povea,female,1.66,52
Liam Adams,male,1.78,64
Liam Bertazzo,male,1.85,70
Liam Heath,male,1.82,81
Liam Phillips,male,1.81,85
Liam Pitchford,male,1.86,67
Lian Yuan Wang,female,1.67,60
Liana Salazar,female,1.69,52
Lianna Swan,female,1.65,67
Lianne Tan,female,1.60,54
Libania Grenot,female,1.75,60
Libuse Jahodova,female,1.63,52
Licet Hernandez,female,1.68,57
Lidewij Welten,female,1.70,64
Lidia Valentin Perez,female,1.69,74
Lidiane Lopes,female,1.78,70
Lidiia Sichenikova,female,1.83,69
Lieke Wevers,female,1.67,54
Liemarvin Bonevacia,male,1.85,74
Lies Rustenburg,female,1.83,74
Liina Laasma,female,1.74,67
Liina Luik,female,1.64,48
Lijia Xu,female,1.76,60
Lijiao Gong,female,1.75,105
Lijun Chen,male,1.62,62
Lijun Zu,male,1.88,87
Likourgos-Stefanos Tsakonas,male,1.85,80
Lilia Fisikowici,female,1.70,52
Lilian Castro,female,1.64,63
Lilian de Geus,female,1.64,57
Liliana Fernandez Steiner,female,1.78,75
Liliana Ibanez Lopez,female,1.80,70
Liliana Neto,female,1.66,57
Liliana Szilagyi,female,1.75,62
Liliana da Silva Venancio,female,1.80,93
Lilima Minz,female,1.58,52
Lilit Harutyunyan,female,1.64,55
Liliyana Natsir,female,1.69,62
Lilly King,female,1.76,70
Lily Luik,female,1.63,48
Lily Owsley,female,1.70,70
Lily Zhang,female,1.66,58
Lin Gui,female,1.68,52
Lin Peng,female,1.83,73
Lina Guerin,female,1.75,64
Lina Magull,female,1.64,59
Lina Marcela Rivas Ordonez,female,1.59,58
Lina Saltyte,female,1.84,70
Lina Zhao,female,1.88,67
Linda Algotsson,female,1.62,50
Linda Bolder,female,1.73,70
Linda Cerruti,female,1.73,56
Linda Fahrni,female,1.57,56
Linda Indergand,female,1.69,65
Linda Motlhalo,female,1.62,47
Linda Sandblom,female,1.76,62
Linda Sembrant,female,1.75,66
Linda Stahl,female,1.76,79
Linda Villumsen,female,1.65,58
Linda Zetchiri,female,1.69,58
Lindaweni Fanetri,female,1.67,60
Linden Hall,female,1.67,51
Lindiwe Magwede,female,1.76,59
Lindolfo Delgado,male,1.74,
Lindon Victor,male,,
Lindsay Hanekom,male,1.78,66
Lindsay Jennerich,female,1.65,59
